kind,url,exactTitle,photographyApplicable,family,model,assignedFiles,interiorCount,exteriorCount,mismatchesFound,correctionsMade,missingVerifiedPhotography,missingReason,staticResult,httpStatus,runtimeResult,finalResult,errors,liveResult
"full-map","/service-areas/#state-modal=Oregon","Oregon Workforce Camp Laundry Temporary Facilities Long-Term Rental","","laundry-unspecified","","/media/equipment-drive/laundry-trailers-and-containers/30ft-laundry-trailer-10-washer-dryer/mobile-laundry-trailer-commercial-washers-dryers.png | /media/equipment-drive/laundry-trailers-and-containers/20ft-laundry-container/Laundry Container 7 units 1.png | /media/equipment-drive/laundry-trailers-and-containers/20ft-laundry-container/Laundry Container 7 units 2.png | /media/equipment-drive/laundry-trailers-and-containers/20ft-laundry-container/Laundry Container 7units.png","4","0","Previous modal kept a fixed mixed-equipment gallery regardless of title.","Exact-title SSR template shared with dedicated pages; destroy/recreate gallery and reset on opening; no previous-state image retention.","false","","PASS","","PASS","PASS","","NOT DEPLOYED / UNVERIFIED"
"full-map","/service-areas/#state-modal=Pennsylvania","Pennsylvania Institutional Facility Shower and Restroom Combination Trailer For Rent","","shower-restroom-combination","model-10","/media/equipment-drive/luxury-shower-restroom-combination-trailers/22ft-luxury-shower-restroom-combination-trailer-6-stalls/luxury-6-stall-shower-restroom-trailer-entry-steps.png | /media/equipment-drive/luxury-shower-restroom-combination-trailers/22ft-luxury-shower-restroom-combination-trailer-6-stalls/luxury-shower-restroom-trailer-sink-vanity-interior.png | /media/equipment-drive/luxury-shower-restroom-combination-trailers/22ft-luxury-shower-restroom-combination-trailer-6-stalls/22ft-6-stall-shower-restroom-trailer-exterior.png | /media/equipment-drive/luxury-shower-restroom-combination-trailers/22ft-luxury-shower-restroom-combination-trailer-6-stalls/22ft-luxury-shower-restroom-combination-trailer-6-stall-exterior.png | /media/equipment-drive/luxury-shower-restroom-combination-trailers/22ft-luxury-shower-restroom-combination-trailer-6-stalls/luxury-shower-restroom-trailer-private-shower-stall.png","2","3","Previous modal kept a fixed mixed-equipment gallery regardless of title.","Exact-title SSR template shared with dedicated pages; destroy/recreate gallery and reset on opening; no previous-state image retention.","false","","PASS","","PASS","PASS","","NOT DEPLOYED / UNVERIFIED"
"full-map","/service-areas/#state-modal=Rhode%20Island","Rhode Island Accessible Commercial Site ADA Shower and Restroom Combination Trailer Leasing","","ada-combination","client-labelled-ada-reference","/images/catalog/restroom-trailers-960.webp","0","1","Previous modal kept a fixed mixed-equipment gallery regardless of title.","Exact-title SSR template shared with dedicated pages; destroy/recreate gallery and reset on opening; no previous-state image retention.","false","","PASS","","PASS","PASS","","NOT DEPLOYED / UNVERIFIED"
"full-map","/service-areas/#state-modal=South%20Carolina","South Carolina Commercial Food Service Commercial Kitchen Modular Building For Rent","","kitchen-modular","","","0","0","Previous modal kept a fixed mixed-equipment gallery regardless of title.","Exact-title SSR template shared with dedicated pages; destroy/recreate gallery and reset on opening; no previous-state image retention.","true","No matching verified photography exists for the title's equipment/configuration.","PASS","","PASS","PASS","","NOT DEPLOYED / UNVERIFIED"
"full-map","/service-areas/#state-modal=South%20Dakota","South Dakota Emergency Basecamp Shower Trailer Rental","","shower-trailer","model-21","/media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/mobile-shower-trailer-wash-station.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/multi-station-shower-trailer-exterior.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/private-shower-trailer-stall-interior.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-exterior-with-private-shower-stall.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-rear-exterior-view.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-sink-and-mirror-area.png","1","5","Previous modal kept a fixed mixed-equipment gallery regardless of title.","Exact-title SSR template shared with dedicated pages; destroy/recreate gallery and reset on opening; no previous-state image retention.","false","","PASS","","PASS","PASS","","NOT DEPLOYED / UNVERIFIED"
"full-map","/service-areas/#state-modal=Tennessee","Tennessee Commercial Food Service Commercial Kitchen Modular Building For Rent","","kitchen-modular","","","0","0","Previous modal kept a fixed mixed-equipment gallery regardless of title.","Exact-title SSR template shared with dedicated pages; destroy/recreate gallery and reset on opening; no previous-state image retention.","true","No matching verified photography exists for the title's equipment/configuration.","PASS","","PASS","PASS","","NOT DEPLOYED / UNVERIFIED"
"full-map","/service-areas/#state-modal=Texas","Texas Remote Operations Man Camp Temporary Facilities Rental","","unspecified","","/media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-accommodation-unit-bunk-bed-interior.png | /media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-mobile-accommodation-bunk-room-interior.png | /media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-accommodation-unit-exterior-side-view.png | /media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-portable-accommodation-unit-base-camp.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/portable-commercial-kitchen-trailer-interior.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-commercial-kitchen-entry-view.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-prep-counter.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/commercial-six-burner-gas-range.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-exterior-service-window.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/mobile-shower-trailer-wash-station.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/multi-station-shower-trailer-exterior.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/private-shower-trailer-stall-interior.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-exterior-with-private-shower-stall.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-rear-exterior-view.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-sink-and-mirror-area.png","7","8","Previous modal kept a fixed mixed-equipment gallery regardless of title.","Exact-title SSR template shared with dedicated pages; destroy/recreate gallery and reset on opening; no previous-state image retention.","false","","PASS","","PASS","PASS","","NOT DEPLOYED / UNVERIFIED"
"full-map","/service-areas/#state-modal=Utah","Utah Commercial Food Service Commercial Kitchen Modular Building For Rent","","kitchen-modular","","","0","0","Previous modal kept a fixed mixed-equipment gallery regardless of title.","Exact-title SSR template shared with dedicated pages; destroy/recreate gallery and reset on opening; no previous-state image retention.","true","No matching verified photography exists for the title's equipment/configuration.","PASS","","PASS","PASS","","NOT DEPLOYED / UNVERIFIED"
"full-map","/service-areas/#state-modal=Vermont","Vermont Construction Project Kitchen Emergency Trailer Rental","","mobile-kitchen","model-12","/media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/portable-commercial-kitchen-trailer-interior.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-commercial-kitchen-entry-view.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-prep-counter.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/commercial-six-burner-gas-range.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-exterior-service-window.png","4","1","Previous modal kept a fixed mixed-equipment gallery regardless of title.","Exact-title SSR template shared with dedicated pages; destroy/recreate gallery and reset on opening; no previous-state image retention.","false","","PASS","","PASS","PASS","","NOT DEPLOYED / UNVERIFIED"
"full-map","/service-areas/#state-modal=Virginia","Virginia Construction Project Kitchen Emergency Trailer Rental","","mobile-kitchen","model-12","/media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/portable-commercial-kitchen-trailer-interior.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-commercial-kitchen-entry-view.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-prep-counter.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/commercial-six-burner-gas-range.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-exterior-service-window.png","4","1","Previous modal kept a fixed mixed-equipment gallery regardless of title.","Exact-title SSR template shared with dedicated pages; destroy/recreate gallery and reset on opening; no previous-state image retention.","false","","PASS","","PASS","PASS","","NOT DEPLOYED / UNVERIFIED"
"full-map","/service-areas/#state-modal=Washington","Washington Remote Operations Man Camp Temporary Facilities Rental","","unspecified","","/media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-accommodation-unit-bunk-bed-interior.png | /media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-mobile-accommodation-bunk-room-interior.png | /media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-accommodation-unit-exterior-side-view.png | /media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-portable-accommodation-unit-base-camp.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/portable-commercial-kitchen-trailer-interior.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-commercial-kitchen-entry-view.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-prep-counter.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/commercial-six-burner-gas-range.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-exterior-service-window.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/mobile-shower-trailer-wash-station.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/multi-station-shower-trailer-exterior.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/private-shower-trailer-stall-interior.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-exterior-with-private-shower-stall.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-rear-exterior-view.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-sink-and-mirror-area.png","7","8","Previous modal kept a fixed mixed-equipment gallery regardless of title.","Exact-title SSR template shared with dedicated pages; destroy/recreate gallery and reset on opening; no previous-state image retention.","false","","PASS","","PASS","PASS","","NOT DEPLOYED / UNVERIFIED"
"full-map","/service-areas/#state-modal=West%20Virginia","West Virginia Remote Operations Man Camp Temporary Facilities Rental","","unspecified","","/media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-accommodation-unit-bunk-bed-interior.png | /media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-mobile-accommodation-bunk-room-interior.png | /media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-accommodation-unit-exterior-side-view.png | /media/equipment-drive/sleeper-and-accommodation/20ft-accommodation-contractor/20ft-portable-accommodation-unit-base-camp.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/portable-commercial-kitchen-trailer-interior.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-commercial-kitchen-entry-view.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-prep-counter.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/commercial-six-burner-gas-range.png | /media/equipment-drive/mobile-kitchens/24ft-mobile-kitchen/mobile-kitchen-trailer-exterior-service-window.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/mobile-shower-trailer-wash-station.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/multi-station-shower-trailer-exterior.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/private-shower-trailer-stall-interior.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-exterior-with-private-shower-stall.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-rear-exterior-view.png | /media/equipment-drive/shower-trailers/20-ft-shower-trailer-5-stalls-with-handwashing-sink/shower-trailer-sink-and-mirror-area.png","7","8","Previous modal kept a fixed mixed-equipment gallery regardless of title.","Exact-title SSR template shared with dedicated pages; destroy/recreate gallery and reset on opening; no previous-state image retention.","false","","PASS","","PASS","PASS","","NOT DEPLOYED / UNVERIFIED"
